DeviceID,GASMETERID,block_code
31804902,46300412.0,4004
31801136,92337727.0,1008
31801120,40483094.0,1008
31801141,,4004
31801053,34356009.0,4002
31805785,56356007.0,1008
31804924,49756005.0,1008
20176450,46261590.0,1008
83769511,,2002
338379338,,2002
338379424,,2002
338379425,,2002
338379380,,2002
338379337,,2002
338379419,,2002
338379417,,2002
338379373,,2002
338379374,,2002
338379429,,2002
338379428,,2002
338379336,,2002
338379339,,2002
31805969,92351829.0,4001
20378842,56356577.0,4000
18204868,54459970.0,4001
20378872,49761420.0,4001
31801780,56354857.0,4001
31803359,49747496.0,4000
31116145,49747579.0,4000
20379595,,4001
83779389,91563625.0,2000
77133747,,2011
28941761,,1001
83769776,94746077.0,2000
83769765,,2000
83769775,97064075.0,2000
31005352,,1015
85116756,,2004
31043182,,1015
31005327,,1015
83779503,,2005
83771896,,2011
83769524,54363623.0,2007
56763160,56365698.0,2007
83769522,56355453.0,2007
31048566,,2007
20380952,56354219.0,2007
31048554,56364843.0,2007
31801485,,1016
57059250,,1011
57059373,35608178.0,1010
57059252,,1011
57059335,90971879.0,1010
20380393,,1010
57059461,,1011
31032664,49747343.0,1011
84260230,,3005
85117231,54458009.0,3005
84260232,56356400.0,3005
84260231,92252647.0,3005
85117313,54363547.0,2018
85117309,,2018
85117311,,2018
85117008,46335271.0,2018
85117006,54458143.0,2018
85117031,93261664.0,2018
85117005,90972366.0,2018
85117316,54460023.0,2018
85117310,,2018
85117312,,2018
85117007,90974296.0,2018
85117314,54460483.0,2018
85117315,49767870.0,2018
31376290,94746147.0,3005
20394659,54460473.0,3005
84260339,,2006
85117201,46351782.0,2006
85117202,46351760.0,2006
84260338,46350116.0,2006
84260185,49767947.0,2006
84260181,35569973.0,2006
84260336,90114540.0,2006
84260182,46351774.0,2006
84260184,46351777.0,2006
84260178,46351815.0,2006
85117203,46351560.0,2006
84260183,46351768.0,2006
84260187,46351793.0,2006
85117204,,2006
84260180,,2006
84260179,46351524.0,2006
84260177,54354653.0,2006
84260337,49768218.0,2006
84260186,46351542.0,2006
84260176,46351797.0,2006
85117234,49761165.0,3005
83770328,,2018
83770294,,2018
83770326,,2018
83770295,,2018
83770327,,2018
83770296,,2018
83770297,,2018
31773035,56356925.0,3005
84260228,46263986.0,3005
20394279,54363654.0,3005
20393727,40488219.0,3005
85117230,33466560.0,3005
83770316,56356998.0,3005
57491963,54460093.0,3005
85117232,54459983.0,3005
84260229,,3005
20868483,56355583.0,3005
20868482,54363676.0,3005
83770329,54362809.0,2018
83770336,54460004.0,2018
83770337,54458071.0,2018
83770287,34356157.0,3005
85117229,,3005
52221968,90972261.0,3005
20153752,90959391.0,2029
30709574,94746341.0,1007
30726972,,1008
30524645,,1004
30524638,,1008
30714290,,1007
30712856,,1008
30524667,,1008
30713106,,1008
83779532,90156027.0,1032
83779532,92337741.0,1032
16697456,34811225.0,2011
57553338,49767938.0,5008
57553327,49768300.0,5008
57554315,49768305.0,5008
57554319,49767143.0,5008
57553356,35612705.0,5009
57554301,49755676.0,5009
57554303,49761222.0,5008
31809092,49747356.0,5008
31809113,49747113.0,5008
56504341,,5003
56504342,49747143.0,5003
57529681,,5003
57529729,,5003
31809083,49746932.0,5008
83763965,,3007
31804395,94746230.0,2000
5827398,49762901.0,2000
31804878,90974848.0,2000
20380343,90971644.0,2000
83770238,,2005
5827445,56354705.0,3004
31804883,49747230.0,2000
31802751,35587102.0,1001
31802734,54363579.0,1001
31801697,54460373.0,1002
31803273,,1001
31802732,90972252.0,1001
31802733,54460437.0,1001
21415733,,4005
31803282,,4005
31804874,90971841.0,4005
5827293,,1009
31043097,92330402.0,1009
31043057,92351969.0,1009
20377693,90972315.0,4005
20377686,90972388.0,4005
18204834,56354519.0,4005
56288873,54363599.0,4005
31033968,92337791.0,4006
31033981,49769084.0,4006
31803242,,4006
31802825,,4006
31803241,,4006
31045060,35569094.0,4006
18204820,56356085.0,4005
18204951,40488651.0,4006
18204954,49747029.0,4006
18203757,56354491.0,4005
18204821,56356261.0,4006
18203632,54354574.0,4006
83770085,97049060.0,1003
20176594,,2010
11571351,,2010
20176587,,2010
11525089,,2010
30340895,,2010
11549594,,2010
29619032,,2010
20176605,,2010
31049032,,2010
56291287,,2010
56999895,,2010
31042097,,2010
31034028,,2010
31048256,,2010
30340808,,2010
31801684,,2010
56999877,,2010
31801916,,2010
31005367,35051796.0,2009
29619330,,2010
31029205,,2010
31005366,,2010
31029203,,2010
20176566,,2010
20176603,,2010
20176567,,2010
20176565,,2010
56976546,,2010
20176606,,2010
84459219,,1016
20394699,90008457.0,1016
29995201,100494024.0,1016
21687792,35564565.0,1016
83771674,34356559.0,1016
26878953,,1016
21687791,,1016
21687803,94746087.0,1016
29995203,94746349.0,1016
56696650,,1026
56696637,,1026
56042097,,1026
56696635,54356331.0,1026
56042096,49756300.0,1026
56042094,54363195.0,1026
57335516,,1026
56763387,,1026
11908236,35569145.0,1026
29995142,,1026
56826076,29834457.0,1026
11671916,,1026
29995183,35569662.0,1026
83770497,,1028
20378250,94746051.0,2040
20379772,46301932.0,2003
31806286,49747406.0,2003
31051839,35568306.0,2040
31051838,40487993.0,2003
31804227,49761519.0,2003
31044962,46291769.0,2040
31051845,40474511.0,2003
338379081,92334890.0,1011
31773037,,2001
338379449,,1011
338379439,90974803.0,1011
31806260,,1012
338379463,40488677.0,1011
338379080,92338171.0,1011
29619338,93277953.0,1009
56764323,,1009
57059401,49756286.0,1017
338379450,35412702.0,1011
338379451,90972020.0,1011
31049014,,2001
20378334,,2001
20381059,56356529.0,2001
20381083,,2001
20380640,54355486.0,2001
20378339,,2001
20380641,,2001
31801680,,2001
20381074,,2001
20381077,,2001
83779635,,1011
85116854,46264439.0,2021
85116915,46263663.0,2021
85116855,92338177.0,2021
85116856,40488903.0,2021
31801469,92338001.0,1002
29398361,90971877.0,1002
83771863,54356195.0,1002
83779547,,1002
57533228,,3003
31043088,49764108.0,3003
31043073,49764152.0,3003
31048785,49767306.0,3003
56506634,40468130.0,3003
56506660,40488287.0,3003
18203845,,3003
31048221,92351850.0,3014
31801089,92338090.0,3014
31800092,,3014
20378225,56365752.0,3014
20378210,40474850.0,3014
31802179,54327654.0,3014
20378209,56361997.0,3014
31801550,35567769.0,3018
57532839,,1018
57532838,,1018
83769465,,1020
57532845,,1018
31773057,,4007
31801199,49755834.0,4001
31801186,49760297.0,4001
83770476,,4007
83769956,54460046.0,1009
83769954,49769125.0,1009
83769944,40488676.0,1009
83769955,56356954.0,1009
83769587,92351995.0,1009
83769942,54460366.0,1009
83769957,,1009
83769943,,1009
83769945,54458132.0,1009
31043149,,1009
83771937,33465092.0,3003
11182260,,3002
31801349,54380997.0,3000
31801954,,3000
31801953,,3000
31801955,,3000
20376759,,4000
31048144,49747204.0,4000
31032646,51988264.0,4000
31048150,94746233.0,3000
31805079,46261648.0,3000
31800926,49767156.0,3000
31800081,49767384.0,3000
31048752,40474651.0,3000
31804213,,4000
31801346,92337946.0,3000
28357391,40468350.0,3000
31048132,33418671.0,3000
31801712,46300551.0,3000
31806069,46300566.0,3000
18203856,54355463.0,4000
31800088,46335098.0,3000
56294829,46335331.0,1009
57057445,49760459.0,1009
56288864,54460271.0,1009
83769864,,1017
57531734,49755776.0,1009
57531838,49768472.0,1009
57059301,,1009
56288847,46300536.0,1017
57057475,46302448.0,1009
56288889,35567416.0,1017
56764341,54460508.0,1009
57057405,54459950.0,1009
56288846,,1017
57057476,54356369.0,1009
56288945,33399591.0,1009
83770271,,1002
57057499,49760008.0,1009
56288851,90974959.0,1017
83771884,90008520.0,1010
20336881,31260958.0,1010
31042216,54460350.0,4003
31807830,54457933.0,4003
77133738,,4009
85117033,,1018
85117061,,1018
85117305,,1018
85117018,,1018
85117285,,1018
85117062,,1018
85117034,,1018
85117059,,1018
85117019,,1018
83779382,,1018
85117287,,1018
85117286,,1018
85117308,,1018
85117340,,1018
85117064,,1018
85117020,,1018
85117288,,1018
85117035,,1018
85117042,,1018
85117339,,1018
85117036,,1018
85117060,,1018
85117017,,1018
85117280,,1018
85117063,,1018
85117058,,1018
85117043,,1018
85117307,,1018
85117041,,1018
85117082,,1018
85117108,,1018
85117068,,1018
11672078,,1018
85117083,,1018
85117067,,1018
85117086,,1018
85117065,,1018
85117081,,1018
85117105,,1018
85117087,,1018
85117106,,1018
85117066,,1018
85117085,,1018
85117088,,1018
85117084,,1018
85117038,,1018
85117107,,1018
56504359,46295093.0,5006
31050884,92337654.0,5006
31048148,94746382.0,5006
31048133,,5006
52061740,49761529.0,4000
52061727,49760420.0,4000
31803250,40474499.0,5006
52061820,54327660.0,4000
52300798,,4000
52300838,54458070.0,4000
52300812,54457941.0,4000
52300824,54363663.0,4000
52300947,56356289.0,4000
31804778,90974940.0,5006
30524895,35569081.0,4000
20377546,35612133.0,4000
31803249,92338092.0,5006
52061745,,4000
52061799,54458039.0,4000
52061822,,4000
31803252,46345539.0,5006
52062243,49755718.0,4000
52062020,49767894.0,4000
31804793,46300560.0,5006
52061673,34356372.0,4000
52062246,90974980.0,1000
31044948,90953597.0,1000
31801170,33418295.0,1000
20377092,97064146.0,1000
31032634,94746187.0,1000
31032642,90953485.0,1000
31032640,97064132.0,1000
18038984,49746920.0,2036
18039024,90974935.0,2036
18038985,90974142.0,2018
18039088,35568697.0,2018
18039023,94746261.0,2018
18039032,46263591.0,2018
18039068,49746785.0,2018
18039087,90971863.0,2019
18039067,49746892.0,2036
31801933,46301654.0,3002
20377061,46300382.0,3002
20381098,49767535.0,3002
20381086,49755559.0,3002
56976605,35553020.0,3002
20377707,94746071.0,3002
31803455,,3002
31802794,40483000.0,3002
18203453,49755895.0,3002
31801037,49761106.0,3002
31801934,49747556.0,3002
20380262,54443931.0,3002
31034135,46263869.0,3002
20377102,49761170.0,3002
18205042,92351571.0,3002
31116167,46351421.0,3002
83779445,33508815.0,2014
83771659,,2025
16697454,,2006
20381046,,2012
31806371,97049155.0,1022
52298090,46335097.0,2013
31806368,,1022
18204818,,2012
52061795,49768130.0,1022
52061818,46197428.0,2013
52061803,40483297.0,1022
30726980,90972287.0,2013
83779594,35051867.0,2002
31807784,49756169.0,2000
31801201,49747467.0,2000
31030033,90974829.0,2000
30727233,90953526.0,2000
57531705,90974624.0,2000
31801472,49756121.0,2000
31030037,90974641.0,2000
31801803,40490251.0,2000
18204812,56356657.0,4006
18204967,54458073.0,4006
18203754,40474001.0,4005
31043190,,4005
31043189,,4005
18195908,49768198.0,4006
18204976,49768257.0,4006
18203634,33418896.0,4005
31802531,49756243.0,4006
18203651,49756222.0,4006
18203755,49769200.0,4005
18203721,49769214.0,4005
18204706,,4006
18204660,90974049.0,4006
83779634,,3008
83771879,40474093.0,4002
20868412,,4002
83770244,,4001
11209460,,1014
31801778,,1024
83770067,,1000
83770069,,2000
83770068,,1000
31801908,,4001
31801906,54460020.0,4001
31801116,46335082.0,4001
31801117,46301699.0,4001
29924887,40488298.0,4001
18198235,90953547.0,4001
18198239,54460356.0,4001
56976654,,4001
28013020,,4002
28013045,,4002
28013022,,4002
20380239,46197033.0,4002
31116162,35586441.0,4002
31116164,46335302.0,4001
31116163,46301565.0,4001
31116128,56357126.0,4002
20380241,54356288.0,4002
20380624,54356234.0,4001
31804041,49761102.0,4002
18203753,92337561.0,4002
31116161,90971735.0,4002
31803357,90971827.0,4002
83771752,,1008
77133767,,1000
77133765,34810973.0,1000
56107313,,2025
21654938,,2025
83779318,92337660.0,1002
83770094,,2005
83770095,,2005
56294812,,2005
56288857,56356716.0,2005
56291304,54363518.0,2005
56294817,56364387.0,2005
56294811,54354617.0,2005
85116985,90972279.0,2004
85116988,90972168.0,2004
85116735,40468329.0,2004
85116733,40475103.0,2004
85116736,54380982.0,2004
85116734,90975004.0,2004
31806234,,2002
85116986,49756049.0,2004
85116987,49768518.0,2004
85116996,,2005
85116993,,2005
20394557,,2009
20394570,,2009
31019615,,2009
31019609,,2009
20394576,,2009
31019610,,2009
20394575,,2009
20394749,,2009
31019612,,2009
20394603,,2009
20394558,,2009
20394601,,2009
20394615,,2009
20394614,,2009
20394604,,2009
31019606,,2009
31019604,,2009
31019605,,2009
31019591,,2009
20394753,,2009
31019593,,2009
20394651,,2009
20394652,,2009
20394550,,2009
20394594,,2009
20394751,,2009
20394595,,2009
20394638,,2009
20394683,,2009
20394640,,2009
20394635,,2009
20394691,,2009
20394636,,2009
20394685,,2009
20394574,,2009
20394696,,2009
83771747,,1000
83779579,33570464.0,1000
83770230,,1000
83770233,,1000
30129108,,1002
31802535,35567717.0,4002
28006904,54356423.0,4002
28013058,,4002
28006102,46301062.0,4002
28356602,90972374.0,4007
31807791,,4007
28356603,,4007
28357430,,4007
28006103,,4007
28006101,90953505.0,4002
31803393,46301348.0,4002
31803394,46301391.0,4002
20380387,54460142.0,4002
20380656,92337521.0,4007
20380388,,4007
28356604,40472315.0,4007
31803432,49767325.0,4002
31809100,,4007
28015051,35588173.0,4002
28012003,49769166.0,4002
31803434,49756397.0,4007
31803431,49756251.0,4007
20380247,46301371.0,4002
20378854,,4002
20380248,46301293.0,4002
28012412,40488442.0,4002
29898896,40475197.0,4002
31116127,46300301.0,4007
28357419,46300766.0,4007
83779279,,2014
83779274,,2014
83779275,,2014
83771933,,2014
83779441,30494537.0,2014
5827395,90009541.0,3007
31801909,90972152.0,3007
5827405,,3007
18205016,33466600.0,3007
5827403,56355990.0,3007
45739004,92337975.0,3007
83769705,35569350.0,1015
83769785,35568076.0,1014
83770082,35562601.0,1014
83769721,35568783.0,1015
83770083,,1014
20868417,,2022
20868399,90971825.0,2022
57529699,46351417.0,2018
57529706,46306758.0,2018
52061747,54363568.0,2018
31806396,90971896.0,2018
52061958,54355445.0,2018
52061744,35567707.0,2018
31801261,54378669.0,2018
31801260,,2018
52061957,90972273.0,2018
52061743,34356542.0,2018
57531777,,2018
57531766,54356422.0,2018
52061962,,2018
57531668,,4000
57531700,46335297.0,4000
57531666,56356342.0,4000
57531665,46300132.0,4000
57531677,56365887.0,4000
31772249,,5007
31805952,46300965.0,5006
83769845,,3003
83769843,,3003
83769844,,1011
20868479,49756173.0,1000
57491479,40468102.0,1000
83779560,,1000
20868485,92337819.0,1000
56763347,46335113.0,1000
57529680,40474065.0,2000
20376592,54460095.0,2000
20376607,54458117.0,2000
18039277,56357104.0,2000
18039266,54460432.0,2000
18039192,54460250.0,2000
57531711,49756364.0,2000
31800965,54458114.0,2000
31800928,54363607.0,2000
31049004,,2000
31045041,92337692.0,2000
29619039,33465884.0,2000
20380316,46346055.0,2000
20380337,46335183.0,2000
31801104,,2000
31801115,35568073.0,2000
31801127,35567672.0,2000
31801101,35568069.0,2000
57531724,54363212.0,2000
31806258,40468152.0,1016
30729175,,1024
31803156,49747361.0,4002
31803159,49747567.0,4002
31801179,,4001
18195575,,4001
31801178,,4001
29926150,46346027.0,4002
29926149,46346051.0,4002
29926110,46335160.0,4002
20380627,46261460.0,4002
20380619,46263470.0,4002
31116158,56356077.0,4001
31116160,,4001
20379765,54457974.0,4002
20379748,54460076.0,4002
31033969,49767976.0,4002
31033985,54459977.0,4002
31033990,,4002
20379727,46263675.0,4002
20379718,46263607.0,4002
20380234,49761128.0,4002
20380231,49768095.0,4002
83771847,,1002
83771852,,1002
83771845,,1002
83771850,,1002
83771849,,1002
31773058,,1002
83771846,,1002
83771848,,1002
83771851,,1002
52061760,49747490.0,1018
83769562,,1018
31801219,,1018
21654898,34356255.0,1000
52061825,,5010
31045062,,5010
20378238,,5010
31049950,,5010
20378239,,5010
31049949,,5010
20378245,,5010
31045055,,5010
31045061,,5010
31049948,,5010
20378226,,5010
31045056,,5010
31049943,,5010
31802123,49761605.0,5010
31802098,49755474.0,5010
31772243,,3000
30729182,,5010
30524653,,5010
85116754,,5010
56976661,46266851.0,5010
20381042,46334896.0,5010
29339908,54458118.0,2006
31802663,46301241.0,4009
18039120,34356120.0,2006
18039506,33419065.0,4009
5827486,54460385.0,2006
20176551,46301687.0,4009
31042025,54460134.0,2006
18039541,46351174.0,4009
5827482,,4009
31802584,49767231.0,2006
18039535,,4009
20381050,46300672.0,1000
20379741,46301498.0,1003
31802548,,1000
20380949,46335072.0,1003
31803183,90972083.0,1000
31803180,54341769.0,1000
31744860,,1000
31803181,51989094.0,1000
20376683,90971977.0,1000
20377033,46263967.0,1001
20376963,46264124.0,1001
20376968,,1000
20377028,,1000
20379734,46334850.0,1003
20379735,46335319.0,1000
83769870,54362618.0,2019
18204867,49760362.0,2019
20376072,92337710.0,2019
20381053,92337689.0,2019
18204848,90972292.0,2019
11209463,,2011
16697433,,2029
52086259,35051779.0,2029
30129410,46263873.0,1024
57553444,90957160.0,1024
57553407,56356728.0,1024
57553443,56356225.0,1024
30387860,,1024
30387653,,1024
57553391,54363598.0,1024
57553379,54458105.0,1024
57554345,46335336.0,1024
30340894,94746040.0,1024
31803244,,1024
57553414,56354669.0,1024
51907488,46334887.0,1024
30387664,56356444.0,1024
30387663,54380988.0,1024
30387667,,1024
57553413,,1024
57553442,90972272.0,1024
57553438,90972281.0,1024
57554334,46264058.0,1024
57554335,,1024
57553416,56355694.0,1024
57553454,54458127.0,1024
57553456,,1024
51907467,49768182.0,1024
57553469,46306415.0,1024
57553455,46335033.0,1024
31809094,40490278.0,1009
31809091,40474021.0,1009
31809129,54460237.0,4005
20377529,54457766.0,4005
20377551,54460463.0,4005
31048495,92337576.0,4005
31048427,,4005
31048480,,4005
20377537,46345393.0,1009
31809101,46261435.0,1009
31800093,35564599.0,1009
20377696,90953548.0,1009
20377695,,1009
20377713,,1009
20376594,54459976.0,1009
31801529,,1009
18204399,54363536.0,4005
5827443,56354550.0,4005
5827449,54356206.0,4005
5827441,33418916.0,4005
5827451,54356205.0,4005
20377089,,1009
20377077,,1009
20377091,,1009
20377083,54443985.0,1009
52210847,100493156.0,2024
52131221,40481181.0,2024
56042091,33466480.0,2024
85117343,54458018.0,1015
85117344,49755933.0,1015
85117688,54458116.0,1015
83770262,54458125.0,1015
85117341,54460360.0,1015
85117342,54363650.0,1015
85117374,49761005.0,2024
85117189,49755583.0,2024
85117363,49760616.0,2024
85117362,49761804.0,2024
85117373,49760628.0,2024
85117382,49760964.0,2024
85117383,49761897.0,2024
85117361,49755784.0,2024
85117384,49761839.0,2024
85117379,49755803.0,2024
85117380,49755793.0,2024
85117375,49755800.0,2024
85117378,49761945.0,2024
85117377,49761826.0,2024
85117376,49755842.0,2024
85117381,49761023.0,2024
85117364,49755816.0,2024
85117360,35612766.0,1015
85117359,54460230.0,1015
84260250,94746197.0,1015
85117358,92338184.0,1015
85117357,40474069.0,1015
84260213,94746291.0,1015
84260212,56355593.0,1015
84260214,54362806.0,1015
84260215,90113985.0,1015
26878958,33466372.0,2031
52086206,90972071.0,2031
85117317,56363755.0,2024
85117319,54460303.0,2024
85117333,46351757.0,2024
85117335,54363204.0,2024
85117334,54459874.0,2024
85117320,,2024
85117336,,2024
85117318,,2024
83770247,,2002
83779280,54363661.0,4005
52086204,54457999.0,4005
31804049,40474608.0,4000
31804045,97049322.0,4000
31049000,56364394.0,4000
